,score,file,rewrite_prompt,id,original_text,category
905,0.034659687,./gpt_bigram.csv,Revise the essay by adding a personal life-long memory.,906,"English language: The large zhou before the Tang dynasty and in countries other than China are called ""provinces"" smaller during after ""prefectures"" of Qing also either ""independent"" or ""dependent departments"", depending on their",facts
906,0.034671634,./gpt_bigram.csv,Revise a light-colored material.,907,"Clotelle,"" continued the old man. ""Yes, and I loved her as I can love none other."" ""The lady whom you met so mysteriously last evening was she,"" said Mr. Devenant. Jerome was silent, but the fountain of mingled grief and joy stole out from beneath his eyelashes, and glistened like pearls upon his ebony cheeks. At this juncture, the lady again entered the room. With an enthusiasm that can be better imagined than described, Jerome sprang from the sofa,",fiction
907,0.034688614,./gpt_bigram.csv,Change this as a reference for reference.,908,"God (such as the japa). Guru Gobind Singh's Jaap Sahib, which contains 950 names of God. The Divine Names, classic treatise by Pseudo-Dionysius, defines scope traditional understandings in Western traditions such Hellenic, Christian, Jewish and Islamic theology on nature significance Further historical lists 72 Names Lord show parallels history interpretation name",facts
908,0.03470823,./gpt_bigram.csv,Transform this into a welcoming speech by focusing more on the wide range of advantages.,909,"Babylon. It was constructed in about 575 BCE by order of King Nebuchadnezzar II on the north side city. excavated early 20th century and a reconstruction using original bricks is now shown Pergamon Museum, Berlin. Ernst Wilhelm Leberecht Tempel (December 4, 1821 â March",facts
909,0.03471574,./gpt_bigram.csv,Rewrite a proclamation from the story set in the village street.,910,"Chinese cabbage. Chinensis varieties do not form heads and have smooth, dark green leaf blades instead, forming a cluster reminiscent of mustard greens or celery. are popular in southern China Southeast Asia. Being winter-hardy, they increasingly grown Northern Europe. This group was originally classified as its own species under the name Brassica chinensis by Linnaeus. Yoko Tsuno is comics album series created Belgian",facts
910,0.03472656,./gpt_bigram.csv,Rewrite this essay as if it were about the dining room.,911,"Dick felt a light touch upon his shoulder. Turning round, he met the smiling glance of Mr. Greyson. ""So, my young friend, you have kept your promise,"" he said. ""And whom have you brought with you?"" ""A friend of mine,"" said Dick. ""His name is Henry Fosdick."" ""I am glad you have brought him. Now follow me, and I will give you seats."" CHAPTER XVII DICK'S FIRST APPEARANCE IN SOCIETY It was the hour for morning service. The boys",fiction
911,0.034751285,./gpt_bigram.csv,Rewrite this text to be simpler and more understandable; make it a question using basic language and emotion.,912,"In 1932, Foulkes defeated incumbent Republican John C. Ketcham to be elected as a Democrat from Michigan's 4th congressional district the United States House of Representatives for 73rd Congress, serving March 4, 1933 January 3, 1935. He was nominated Governor Michigan by Farmer-Labor Party in 1934, but declined. an unsuccessful candidate reelection 1934 74th Congress. 1935, convicted",facts
912,0.03477552,./gpt_bigram.csv,"Redesign this: ""Turn the essay parodying a popular song from the story into a lighthearted jest!""",913,"Martijn Koster while working at Nexor, and presented in May 1994 the First International Conference on World Wide Web CERN Geneva, ALIWEB preceded WebCrawler by several months. allowed users to submit locations of index files",facts
913,0.034779232,./gpt_bigram.csv,Transform it into a dialogue from a recipe.,914,"Rome (1610â1617), Bologna (1618â1660), Mantova (1621â1622), Roma (1623â1625) and Florence (1633). Texas's 1st congressional district in the United States House of Representatives is a Congressional that serves northeastern portion state Texas. As 2000 Census, First District contained 651,619 people. It consists largely three small East Texas metropolitan",facts
914,0.034783468,./gpt_bigram.csv,"Update the tranquil conversation between the man and the new Bible to resemble a more dignified discourse, akin to the initial rainfall following their encounter.",915,"It can be used in baking or as a cleaning solution (when mixed with an acidic such lemon juice white vinegar). This is partial list of numbered minor planets, running from 16001 through 17000, inclusive. See List planets Â§ Main index for all lists. Also see the corresponding Meanings planet names: 16001â17000 details on any named body this range. Ozymandias (",facts
915,0.03479525,./gpt_bigram.csv,Rewrite the essay using field glasses.,916,"New Paltz, known as SUNY New Paltz or New Paltz for short, is a public college in New Paltz, in the U.S. state of New York. It traces its origins to the New Paltz Classical School, a secondary institution founded in 1828 and reorganized as an academy in 1833. The college is one of four SUNY institutions in the New York metropolitan area. John McLane (February 27, 1852 â April 13, 1911) was a furniture maker",facts
916,0.034802806,./gpt_bigram.csv,Improve the tone of an acceptance letter.,917,"C and being unable to get back again. ""Getting into the key of sharp,"" he said, ""is like an unprotected female travelling on Metropolitan Railway, finding herself at Shepherd's Bush, without quite knowing where she wants go to. How is ever safe Clapham Junction? And Junction won't do either, for diminished seventh--susceptible",fiction
917,0.03480478,./gpt_bigram.csv,Rewrite this with a different mood: From a serious and tense battle to recount the tale to be resolved.,918,"NSDAP outlawed all other parties in Germany and established a dictatorship. The black-necked weaver (Ploceus nigricollis) is resident breeding bird species much of tropical Africa from Senegal northern Angola, South Sudan Tanzania. SaigyÅ HÅshi (è¥¿è¡ æ³å¸«, 1118 â March 23, 1190) was famous Japanese poet the late Heian early Kamakura period. Benjamin David ""Ben"" Gillies (born",facts
918,0.034809932,./gpt_bigram.csv,"Revise this text by focusing on the fact that the sparks are delicate, little, sparkling, and gently urged.",919,"Q in front of the human ATC code: for example, QA02. National issues of the ATC classification may include additional codes not present in this list, which follows the WHO version. In automotive design, an RR, or Rear-engine, Rear-wheel-drive layout places both the engine and drive wheels at the rear of the vehicle. In contrast to the RMR layout, the center of mass of the engine is between the rear axle and the rear bumper.",facts
919,0.034819245,./gpt_bigram.csv,Revitalize the essay's dangers and transform them into a shining beacon for a wiser concept.,920,"The chain had been created as a joint venture of Uni-President Enterprises Corporation, one Taiwan's ten largest conglomerates; Tawa Supermarket Inc., California-based Asian supermarkets; and group Canadian investors. Founder Cindy Lee is Taiwanese-Canadian who started the business with store. name T&T itself stands for names Leeâs two daughters, Tina Tiffany. also represents",facts
920,0.034826167,./gpt_bigram.csv,"Transform the text to: ""Engage in a philosophical discourse characterised by nuanced perspectives without relying on overused cliches to enhance comprehension and engagement.""",921,"After luncheon they went to Hove to see the woman who was to take charge of the baby. She lived in a small house in a back street, but it was clean and tidy. Her name was Mrs. Harding. She was an elderly, stout person, with gray hair and a red, fleshy face. She looked motherly in her cap, and Philip thought she seemed kind. ""Won't you find it an awful nuisance to look after a baby?"" he asked her.",fiction
