generation,score,sentence,color
40,0.6801657488912481, reconstruct this for an ventured piece to sit certitude in with improve a this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.6810005186627008, reconstruct this for an ventured piece to sit certitude in with improve a way from this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.6808377996021455, reconstruct this for an ventured piece to sit certitude with improve a way from this wan give more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.680759343066606, reconstruct this for an ventured piece to sit certitude with improve a way from this give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.6806611098853638, reconstruct this for an ventured piece to sit certitude in with improve a way this wan give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.6801657488912479, reconstruct this for an ventured piece to sit certitude in with improve a this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
41,0.6800117994611945, reconstruct this for an ventured piece to sit certitude in with improve a from this give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.6810005186627008, reconstruct this for an ventured piece to sit certitude in with improve a way from this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.6808377996021457, reconstruct this for an ventured piece to sit certitude with improve a way from this wan give more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.6807593430666061, reconstruct this for an ventured piece to sit certitude with improve a way from this give mere more nicely undertone what the of someone please wording spoke about their compound of contents about; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.6806611098853637, reconstruct this for an ventured piece to sit certitude in with improve a way this wan give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.6801657488912479, reconstruct this for an ventured piece to sit certitude in with improve a this wan give mere more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
42,0.680068998909685, reconstruct this for an ventured piece to sit certitude in with improve a this give mere more nicely undertone what the the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
43,0.6810005186627008, reconstruct this for an ventured piece to sit certitude in with improve a way from this give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
